setup core,runtime core,frequency,coverage,event,count,time
0,0,300000,100%,raw-ase-spec,"190,979",0.064486
0,0,300000,100%,raw-br-immed-retired,"1,840,432",0.064486
0,0,300000,100%,raw-br-immed-spec,"1,840,432",0.064486
0,0,300000,100%,raw-br-indirect-spec,"17,697",0.064486
0,0,300000,100%,raw-br-mis-pred,"158,267",0.064486
0,0,300000,100%,raw-br-mis-pred-retired,"160,237",0.064486
0,0,300000,100%,raw-br-pred,"1,583,581",0.054611
0,0,300000,100%,raw-br-retired,"1,905,504",0.054611
0,0,300000,100%,raw-br-return-retired,"154,725",0.054611
0,0,300000,100%,raw-br-return-spec,"154,725",0.054611
0,0,300000,100%,raw-bus-access,"1,376,144",0.054611
0,0,300000,100%,raw-bus-access-normal,0,0.054611
0,0,300000,100%,raw-bus-access-not-shared,0,0.054722
0,0,300000,100%,raw-bus-access-periph,0,0.054722
0,0,300000,100%,raw-bus-access-rd,"630,379",0.054722
0,0,300000,100%,raw-bus-access-shared,0,0.054722
0,0,300000,100%,raw-bus-access-wr,"752,396",0.054722
0,0,300000,100%,raw-bus-cycles,"14,886,545",0.054722
0,0,300000,100%,raw-cid-write-retired,1,0.054375
0,0,300000,100%,raw-cnt-cycles,0,0.054375
0,0,300000,100%,raw-cpu-cycles,"14,800,491",0.054375
0,0,300000,100%,raw-crypto-spec,0,0.054375
0,0,300000,100%,raw-dmb-spec,0,0.054375
0,0,300000,100%,raw-dp-spec,"4,591,755",0.054052
0,0,300000,100%,raw-dsb-spec,0,0.054052
0,0,300000,100%,raw-dtlb-walk,"2,326",0.054052
0,0,300000,100%,raw-exc-dabort,0,0.054052
0,0,300000,100%,raw-exc-fiq,0,0.054052
0,0,300000,100%,raw-exc-hvc,0,0.054052
0,0,300000,100%,raw-exc-irq,15,0.054332
0,0,300000,100%,raw-exc-pabort,0,0.054332
0,0,300000,100%,raw-exc-return,"1,406",0.054332
0,0,300000,100%,raw-exc-smc,0,0.054332
0,0,300000,100%,raw-exc-svc,0,0.054332
0,0,300000,100%,raw-exc-taken,"1,406",0.054332
0,0,300000,100%,raw-exc-trap-dabort,0,0.054595
0,0,300000,100%,raw-exc-trap-fiq,0,0.054595
0,0,300000,100%,raw-exc-trap-irq,0,0.054595
0,0,300000,100%,raw-exc-trap-other,0,0.054595
0,0,300000,100%,raw-exc-trap-pabort,0,0.054595
0,0,300000,100%,raw-exc-undef,0,0.054595
